tag,label,source_rule,required_when,validation_checks,rule_id,implementation,automated_test,technical_status,clinical_review_status
D038,(術後) 哨兵淋巴結,X：未檢驗 0：陰性 1：陽性,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D038,(術後) 哨兵淋巴結,X：未檢驗 0：陰性 1：陽性,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-TM02-SURGERY-POSTOP-REQUIRED,qbc_workbench.validation,tests/test_conformance.py,implemented,needs-decision
D039,(術後) 哨兵淋巴結：陽性顆數,※「D038」為[1.陽性]時，必填。 填入範圍值：1-99,TM02=1 AND D038=1,Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D039,(術後) 哨兵淋巴結：陽性顆數,※「D038」為[1.陽性]時，必填。 填入範圍值：1-99,TM02=1 AND D038=1,Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D039,(術後) 哨兵淋巴結：陽性顆數,※「D038」為[1.陽性]時，必填。 填入範圍值：1-99,TM02=1 AND D038=1,Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-INTEGER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D039,(術後) 哨兵淋巴結：陽性顆數,※「D038」為[1.陽性]時，必填。 填入範圍值：1-99,TM02=1 AND D038=1,Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-RANGE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D039,(術後) 哨兵淋巴結：陽性顆數,※「D038」為[1.陽性]時，必填。 填入範圍值：1-99,TM02=1 AND D038=1,Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-D039-SENTINEL,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D040,(術後) 哨兵淋巴結：哨兵淋巴結顆數,※「D038」為[0：陰性]或[1：陽性]時，必填。 填入範圍值：1-99,"TM02=1 AND D038 IN (0,1)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D040,(術後) 哨兵淋巴結：哨兵淋巴結顆數,※「D038」為[0：陰性]或[1：陽性]時，必填。 填入範圍值：1-99,"TM02=1 AND D038 IN (0,1)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D040,(術後) 哨兵淋巴結：哨兵淋巴結顆數,※「D038」為[0：陰性]或[1：陽性]時，必填。 填入範圍值：1-99,"TM02=1 AND D038 IN (0,1)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-INTEGER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D040,(術後) 哨兵淋巴結：哨兵淋巴結顆數,※「D038」為[0：陰性]或[1：陽性]時，必填。 填入範圍值：1-99,"TM02=1 AND D038 IN (0,1)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-RANGE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D040,(術後) 哨兵淋巴結：哨兵淋巴結顆數,※「D038」為[0：陰性]或[1：陽性]時，必填。 填入範圍值：1-99,"TM02=1 AND D038 IN (0,1)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-D040-SENTINEL,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D041,(術後) 腋下淋巴結,X：未檢驗 0：陰性 1：陽性,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D041,(術後) 腋下淋巴結,X：未檢驗 0：陰性 1：陽性,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D041,(術後) 腋下淋巴結,X：未檢驗 0：陰性 1：陽性,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D041,(術後) 腋下淋巴結,X：未檢驗 0：陰性 1：陽性,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D041,(術後) 腋下淋巴結,X：未檢驗 0：陰性 1：陽性,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-TM02-SURGERY-POSTOP-REQUIRED,qbc_workbench.validation,tests/test_conformance.py,implemented,needs-decision
D042,(術後) 腋下淋巴結：陽性顆數,※「D041」為[1：陽性]時，必填。 填入範圍值：1-99,TM02=1 AND D041=1,Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D042,(術後) 腋下淋巴結：陽性顆數,※「D041」為[1：陽性]時，必填。 填入範圍值：1-99,TM02=1 AND D041=1,Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D042,(術後) 腋下淋巴結：陽性顆數,※「D041」為[1：陽性]時，必填。 填入範圍值：1-99,TM02=1 AND D041=1,Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-INTEGER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D042,(術後) 腋下淋巴結：陽性顆數,※「D041」為[1：陽性]時，必填。 填入範圍值：1-99,TM02=1 AND D041=1,Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-RANGE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D042,(術後) 腋下淋巴結：陽性顆數,※「D041」為[1：陽性]時，必填。 填入範圍值：1-99,TM02=1 AND D041=1,Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-D042-AXILLARY,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D043,(術後) 腋下淋巴結：腋下淋巴結顆數,※「D041」為[0.陰性]或[1.陽性]時，必填。 填入範圍值：1-99,"TM02=1 AND D041 IN (0,1)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D043,(術後) 腋下淋巴結：腋下淋巴結顆數,※「D041」為[0.陰性]或[1.陽性]時，必填。 填入範圍值：1-99,"TM02=1 AND D041 IN (0,1)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D043,(術後) 腋下淋巴結：腋下淋巴結顆數,※「D041」為[0.陰性]或[1.陽性]時，必填。 填入範圍值：1-99,"TM02=1 AND D041 IN (0,1)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-INTEGER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D043,(術後) 腋下淋巴結：腋下淋巴結顆數,※「D041」為[0.陰性]或[1.陽性]時，必填。 填入範圍值：1-99,"TM02=1 AND D041 IN (0,1)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-RANGE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D043,(術後) 腋下淋巴結：腋下淋巴結顆數,※「D041」為[0.陰性]或[1.陽性]時，必填。 填入範圍值：1-99,"TM02=1 AND D041 IN (0,1)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-D043-AXILLARY,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D044,(術後) 淋巴結陽性數量,※「D038」、「D041」任一項滿足[1：陽性]，需填寫此欄位。 0：無 1：有,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D044,(術後) 淋巴結陽性數量,※「D038」、「D041」任一項滿足[1：陽性]，需填寫此欄位。 0：無 1：有,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D044,(術後) 淋巴結陽性數量,※「D038」、「D041」任一項滿足[1：陽性]，需填寫此欄位。 0：無 1：有,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D044,(術後) 淋巴結陽性數量,※「D038」、「D041」任一項滿足[1：陽性]，需填寫此欄位。 0：無 1：有,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D044,(術後) 淋巴結陽性數量,※「D038」、「D041」任一項滿足[1：陽性]，需填寫此欄位。 0：無 1：有,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-TM02-SURGERY-POSTOP-REQUIRED,qbc_workbench.validation,tests/test_conformance.py,implemented,needs-decision
D044,(術後) 淋巴結陽性數量,※「D038」、「D041」任一項滿足[1：陽性]，需填寫此欄位。 0：無 1：有,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-D044-NODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D045,(術後) 淋巴結陽性數量：Micro-Metastasis 顆數,※「D044」為[1：有]時，「D045」與「D046」至少填一項。 填入範圍值：0-99,"TM02=1 AND D044=1 (AT LEAST ONE OF D045,D046)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D045,(術後) 淋巴結陽性數量：Micro-Metastasis 顆數,※「D044」為[1：有]時，「D045」與「D046」至少填一項。 填入範圍值：0-99,"TM02=1 AND D044=1 (AT LEAST ONE OF D045,D046)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D045,(術後) 淋巴結陽性數量：Micro-Metastasis 顆數,※「D044」為[1：有]時，「D045」與「D046」至少填一項。 填入範圍值：0-99,"TM02=1 AND D044=1 (AT LEAST ONE OF D045,D046)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-INTEGER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D045,(術後) 淋巴結陽性數量：Micro-Metastasis 顆數,※「D044」為[1：有]時，「D045」與「D046」至少填一項。 填入範圍值：0-99,"TM02=1 AND D044=1 (AT LEAST ONE OF D045,D046)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-RANGE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D045,(術後) 淋巴結陽性數量：Micro-Metastasis 顆數,※「D044」為[1：有]時，「D045」與「D046」至少填一項。 填入範圍值：0-99,"TM02=1 AND D044=1 (AT LEAST ONE OF D045,D046)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-D045-D046-ONE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D046,(術後) 淋巴結陽性數量：Macro-Metastasis 顆數,※「D044」為「1：有]」時，「D045」與「D046」至少填一項。 填入範圍值：0-99,"TM02=1 AND D044=1 (AT LEAST ONE OF D045,D046)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D046,(術後) 淋巴結陽性數量：Macro-Metastasis 顆數,※「D044」為「1：有]」時，「D045」與「D046」至少填一項。 填入範圍值：0-99,"TM02=1 AND D044=1 (AT LEAST ONE OF D045,D046)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D046,(術後) 淋巴結陽性數量：Macro-Metastasis 顆數,※「D044」為「1：有]」時，「D045」與「D046」至少填一項。 填入範圍值：0-99,"TM02=1 AND D044=1 (AT LEAST ONE OF D045,D046)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-INTEGER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D046,(術後) 淋巴結陽性數量：Macro-Metastasis 顆數,※「D044」為「1：有]」時，「D045」與「D046」至少填一項。 填入範圍值：0-99,"TM02=1 AND D044=1 (AT LEAST ONE OF D045,D046)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-RANGE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D046,(術後) 淋巴結陽性數量：Macro-Metastasis 顆數,※「D044」為「1：有]」時，「D045」與「D046」至少填一項。 填入範圍值：0-99,"TM02=1 AND D044=1 (AT LEAST ONE OF D045,D046)",Big5 encodability | max length 2 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-D045-D046-ONE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D047,(術後) 手術時顯微鏡下腫瘤大小,填入範圍值：0.00-99.99,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 5 | decimal format | numeric range | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D047,(術後) 手術時顯微鏡下腫瘤大小,填入範圍值：0.00-99.99,"TM02=1 AND DIAG_TYPE IN (1,2)",Big5 encodability | max length 5 | decimal format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
